1890,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIP5309,0
1891,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
1892,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1893,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,IC5109,0
1894,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,IC5109,0
1895,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1896,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1897,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIP5309,0
1898,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIP5309,0
1899,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
1900,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,EIC5209,0
1901,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,IC5109,0
1902,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1903,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1904,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1905,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIP5309,0
1906,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1907,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
1908,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIC5209,0
1909,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,IC5109,0
1910,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,IC5109,0
1911,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1912,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1913,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIP5309,0
1914,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIP5309,0
1915,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIC5209,0
1916,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIC5209,0
1917,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,IC5109,0
1918,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,IC5109,0
1919,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,TLK83009,0
1920,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,TLK83009,0
1921,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIP5309,0
1922,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1923,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIC5209,0
1924,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,EIC5209,0
1925,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,IC5109,0
1926,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,IC5109,0
1927,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,TLK83009,0
1928,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,TLK83009,0
1929,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIP5309,0
1930,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1931,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIC5209,0
1932,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIC5209,0
1933,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,IC5109,0
1934,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1935,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1936,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1937,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIP5309,0
1938,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIP5309,0
1939,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
1940,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1941,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,IC5109,0
1942,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1943,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,TLK83009,0
1944,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1945,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIP5309,0
1946,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1947,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIC5209,0
1948,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1949,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,IC5109,0
1950,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1951,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,TLK83009,0
1952,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,TLK83009,0
1953,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIP5309,0
1954,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIP5309,0
1955,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIC5209,0
1956,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,EIC5209,0
1957,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,IC5109,0
1958,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,IC5109,0
1959,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,TLK83009,0
1960,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,TLK83009,0
1961,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIP5309,0
1962,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1963,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
1964,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1965,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,IC5109,0
1966,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1967,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1968,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,TLK83009,0
1969,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIP5309,0
1970,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIP5309,0
1971,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIC5209,0
1972,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1973,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,IC5109,0
1974,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1975,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1976,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,TLK83009,0
1977,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIP5309,0
1978,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1979,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIC5209,0
1980,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,medium,medium,EIC5209,0
1981,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,IC5109,0
1982,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,IC5109,0
1983,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1984,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1985,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIP5309,0
1986,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1987,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIC5209,0
1988,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1989,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,IC5109,0
1990,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1991,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
1992,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
1993,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,EIP5309,0
1994,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
1995,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
1996,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
1997,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,IC5109,0
1998,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
1999,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,TLK83009,0
2000,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,TLK83009,0
2001,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIP5309,0
2002,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
2003,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIC5209,0
2004,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,EIC5209,0
2005,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,medium,medium,IC5109,0
2006,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,IC5109,0
2007,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,TLK83009,0
2008,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
2009,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,large,medium,EIP5309,0
2010,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIP5309,0
2011,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,EIC5209,0
2012,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,EIC5209,0
2013,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,IC5109,0
2014,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,large,medium,IC5109,0
2015,Rzeszów Główny - Sosnowiec Główny - Brest-Centralnyi,small,medium,TLK83009,0
2016,Brest-Centralnyi - Sosnowiec Główny - Rzeszów Główny,small,medium,TLK83009,0
2017,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIP5310,0
2018,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2019,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2020,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2021,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,IC5110,0
2022,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,IC5110,0
2023,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2024,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2025,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2026,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2027,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2028,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2029,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2030,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2031,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2032,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2033,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIP5310,0
2034,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2035,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2036,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2037,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,IC5110,0
2038,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2039,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2040,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2041,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2042,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2043,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2044,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2045,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2046,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2047,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2048,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2049,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2050,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2051,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2052,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2053,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2054,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2055,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2056,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2057,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2058,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2059,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIC5210,0
2060,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIC5210,0
2061,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2062,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,IC5110,0
2063,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2064,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2065,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2066,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2067,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2068,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2069,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2070,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2071,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2072,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2073,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2074,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2075,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2076,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIC5210,0
2077,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2078,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2079,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2080,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2081,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2082,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIP5310,0
2083,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2084,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2085,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2086,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2087,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2088,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2089,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIP5310,0
2090,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2091,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2092,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIC5210,0
2093,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2094,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,IC5110,0
2095,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,TLK83010,0
2096,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2097,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2098,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2099,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2100,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2101,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,IC5110,0
2102,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2103,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2104,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2105,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2106,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2107,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2108,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2109,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2110,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2111,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2112,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2113,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIP5310,0
2114,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2115,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2116,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2117,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2118,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2119,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2120,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2121,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2122,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2123,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2124,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2125,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2126,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2127,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2128,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2129,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2130,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2131,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2132,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2133,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,IC5110,0
2134,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2135,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2136,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2137,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIP5310,0
2138,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2139,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2140,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2141,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,IC5110,0
2142,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2143,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2144,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2145,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2146,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIP5310,0
2147,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2148,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2149,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2150,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2151,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2152,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2153,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2154,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIP5310,0
2155,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2156,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2157,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2158,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2159,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,TLK83010,0
2160,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2161,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2162,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2163,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2164,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2165,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2166,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2167,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2168,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2169,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2170,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIP5310,0
2171,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2172,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2173,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2174,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2175,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,TLK83010,0
2176,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2177,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2178,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2179,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2180,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2181,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2182,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2183,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2184,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,TLK83010,0
2185,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2186,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2187,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2188,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2189,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2190,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,IC5110,0
2191,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2192,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2193,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2194,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,EIP5310,0
2195,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIC5210,0
2196,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2197,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,IC5110,0
2198,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
2199,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,TLK83010,0
2200,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,TLK83010,0
2201,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,EIP5310,0
2202,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2203,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIC5210,0
2204,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,EIC5210,0
2205,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2206,Laskowice Pomorskie - Inowrocław - Łuków,medium,medium,IC5110,0
2207,Łuków - Inowrocław - Laskowice Pomorskie,large,medium,TLK83010,0
2208,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,TLK83010,0
2209,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,EIP5310,0
2210,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIP5310,0
2211,Łuków - Inowrocław - Laskowice Pomorskie,medium,medium,EIC5210,0
2212,Laskowice Pomorskie - Inowrocław - Łuków,large,medium,EIC5210,0
2213,Łuków - Inowrocław - Laskowice Pomorskie,small,medium,IC5110,0
2214,Laskowice Pomorskie - Inowrocław - Łuków,small,medium,IC5110,0
